device_id,UTC_datetime,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pct,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_deg,temperature_C,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,
180089,2018-06-27 09:14:11,2018-06-27,09:14:11,GPS,7,4178,100,0,1.1,44.801600999999998,1.611750000000000,257,0,137,42,-2032,2498,754,20,-19,1040,
180089,2018-06-27 09:14:11,2018-06-27,09:14:11,SENSORS,,,,,,,,,,,42,-2034,-1600,745,31,-21,1039,
180089,2018-06-27 09:14:12,2018-06-27,09:14:12,GPS,7,4178,100,0,1.1,44.801605000000002,1.611752000000000,258,0,19,42,-2031,2471,772,20,-18,1010,
180089,2018-06-27 09:14:12,2018-06-27,09:14:12,SENSORS,,,,,,,,,,,42,-2018,-1617,762,31,-20,1071,
180089,2018-06-27 09:14:13,2018-06-27,09:14:13,GPS,7,4178,100,0,1.1,44.801600999999998,1.611758000000000,259,0,125,42,-2030,2490,767,21,-19,1038,
180089,2018-06-27 09:14:13,2018-06-27,09:14:13,SENSORS,,,,,,,,,,,42,-2025,-1602,767,31,-20,1039,
180089,2018-06-27 09:14:14,2018-06-27,09:14:14,GPS,7,4184,100,0,1.1,44.801597999999998,1.611760000000000,259,0,63,42,-2033,2504,783,18,-16,1039,
180089,2018-06-27 09:14:14,2018-06-27,09:14:14,SENSORS,,,,,,,,,,,42,-2036,-1594,781,31,-21,1023,
180089,2018-06-27 09:14:15,2018-06-27,09:14:15,GPS,7,4184,100,0,1.1,44.801600999999998,1.611762000000000,260,0,45,42,-2036,2534,757,13,-23,1031,
180089,2018-06-27 09:14:15,2018-06-27,09:14:15,SENSORS,,,,,,,,,,,42,-2034,-1560,758,31,-25,1023,
180089,2018-06-27 09:14:16,2018-06-27,09:14:16,GPS,7,4181,100,0,1.1,44.801600999999998,1.611763000000000,260,0,51,42,-2043,2531,767,3,-16,1017,
180089,2018-06-27 09:14:16,2018-06-27,09:14:16,SENSORS,,,,,,,,,,,42,-2039,-1575,776,15,-27,1055,
180089,2018-06-27 09:14:17,2018-06-27,09:14:17,GPS,7,4178,100,0,1.1,44.801605000000002,1.611765000000000,260,0,51,42,-2040,2531,763,20,-20,1014,
180089,2018-06-27 09:14:17,2018-06-27,09:14:17,SENSORS,,,,,,,,,,,42,-2034,-1557,756,15,-19,1039,
180089,2018-06-27 09:14:18,2018-06-27,09:14:18,GPS,7,4181,100,0,1.1,44.801605000000002,1.611767000000000,260,0,36,42,-2039,2543,748,15,-23,1035,
180089,2018-06-27 09:14:18,2018-06-27,09:14:18,SENSORS,,,,,,,,,,,42,-2040,-1557,753,31,-32,1055,
180089,2018-06-27 09:14:19,2018-06-27,09:14:19,GPS,7,4181,100,0,1.1,44.801605000000002,1.611768000000000,260,0,25,42,-2036,2510,762,16,-30,1022,
180089,2018-06-27 09:14:19,2018-06-27,09:14:19,SENSORS,,,,,,,,,,,42,-2034,-1588,765,31,-61,1023,
