27/06/2018	00:00:32.80000	0.06	-0.81	-0.69
27/06/2018	00:00:32.84000	0.06	-0.81	-0.69
27/06/2018	00:00:32.88000	0.06	-0.81	-0.69
27/06/2018	00:00:32.92000	0.06	-0.81	-0.69
27/06/2018	00:00:32.96000	0.06	-0.81	-0.69
27/06/2018	00:00:33.00000	0.06	-0.81	-0.75
27/06/2018	00:00:33.04000	0.06	-0.81	-0.69
27/06/2018	00:00:33.08000	0.06	-0.81	-0.69
27/06/2018	00:00:33.12000	0.06	-0.81	-0.69
27/06/2018	00:00:33.16000	0.06	-0.81	-0.69
27/06/2018	00:00:33.20000	0.06	-0.81	-0.69
27/06/2018	00:00:33.24000	0.06	-0.81	-0.75
27/06/2018	00:00:33.28000	0.06	-0.81	-0.69
27/06/2018	00:00:33.32000	0.06	-0.81	-0.69
27/06/2018	00:00:33.36000	0.06	-0.81	-0.69
27/06/2018	00:00:33.40000	0.06	-0.81	-0.69
27/06/2018	00:00:33.44000	0.06	-0.81	-0.69
27/06/2018	00:00:33.48000	0.06	-0.81	-0.63
27/06/2018	00:00:33.52000	0.06	-0.81	-0.69
27/06/2018	00:00:33.56000	0.06	-0.81	-0.69
27/06/2018	00:00:33.60000	0.06	-0.81	-0.69
27/06/2018	00:00:33.64000	0.06	-0.81	-0.69
27/06/2018	00:00:33.68000	0.06	-0.81	-0.69
27/06/2018	00:00:33.72000	0.06	-0.81	-0.69
27/06/2018	00:00:33.76000	0.06	-0.81	-0.69
27/06/2018	00:00:33.80000	0.06	-0.81	-0.69
27/06/2018	00:00:33.84000	0.06	-0.81	-0.69
27/06/2018	00:00:33.88000	0.06	-0.81	-0.69
27/06/2018	00:00:33.92000	0.06	-0.81	-0.69
27/06/2018	00:00:33.96000	0.06	-0.81	-0.69
27/06/2018	00:00:34.00000	0.06	-0.81	-0.69
27/06/2018	00:00:34.04000	0.06	-0.81	-0.69
27/06/2018	00:00:34.08000	0.06	-0.81	-0.69
27/06/2018	00:00:34.12000	0.06	-0.81	-0.69
27/06/2018	00:00:34.16000	0.06	-0.81	-0.69
27/06/2018	00:00:34.20000	0.06	-0.81	-0.69
27/06/2018	00:00:34.24000	0.06	-0.81	-0.69
27/06/2018	00:00:34.28000	0.06	-0.81	-0.69
27/06/2018	00:00:34.32000	0.06	-0.81	-0.69
27/06/2018	00:00:34.36000	0.06	-0.81	-0.69
27/06/2018	00:00:34.40000	0.06	-0.81	-0.69
27/06/2018	00:00:34.44000	0.06	-0.81	-0.69
27/06/2018	00:00:34.48000	0.06	-0.81	-0.69
27/06/2018	00:00:34.52000	0.06	-0.81	-0.69
27/06/2018	00:00:34.56000	0.06	-0.81	-0.69
27/06/2018	00:00:34.60000	0.06	-0.81	-0.69
27/06/2018	00:00:34.64000	0.06	-0.81	-0.69
27/06/2018	00:00:34.68000	0.06	-0.81	-0.69
27/06/2018	00:00:34.72000	0.06	-0.81	-0.75
27/06/2018	00:00:34.76000	0.06	-0.81	-0.69
27/06/2018	00:00:34.80000	0.06	-0.81	-0.69
27/06/2018	00:00:34.84000	0.06	-0.81	-0.69
27/06/2018	00:00:34.88000	0.06	-0.81	-0.69
27/06/2018	00:00:34.92000	0.06	-0.81	-0.69
27/06/2018	00:00:34.96000	0.06	-0.81	-0.69
27/06/2018	00:00:35.00000	0.06	-0.81	-0.69
27/06/2018	00:00:35.04000	0.06	-0.81	-0.69
27/06/2018	00:00:35.08000	0.06	-0.81	-0.69
27/06/2018	00:00:35.12000	0.06	-0.81	-0.69
27/06/2018	00:00:35.16000	0.06	-0.81	-0.69
27/06/2018	00:00:35.20000	0.06	-0.81	-0.69
27/06/2018	00:00:35.24000	0.06	-0.81	-0.69
27/06/2018	00:00:35.28000	0.06	-0.81	-0.69
27/06/2018	00:00:35.32000	0.06	-0.81	-0.69
27/06/2018	00:00:35.36000	0.06	-0.81	-0.69
27/06/2018	00:00:35.40000	0.06	-0.81	-0.69
27/06/2018	00:00:35.44000	0.06	-0.81	-0.69
27/06/2018	00:00:35.48000	0.06	-0.81	-0.69
27/06/2018	00:00:35.52000	0.06	-0.81	-0.69
27/06/2018	00:00:35.56000	0.06	-0.81	-0.69
27/06/2018	00:00:35.60000	0.06	-0.81	-0.69
27/06/2018	00:00:35.64000	0.06	-0.81	-0.69
27/06/2018	00:00:35.68000	0.06	-0.81	-0.69
27/06/2018	00:00:35.72000	0.06	-0.81	-0.69
27/06/2018	00:00:35.76000	0.06	-0.81	-0.69
27/06/2018	00:00:35.80000	0.06	-0.81	-0.69
27/06/2018	00:00:35.84000	0.06	-0.81	-0.69
27/06/2018	00:00:35.88000	0.06	-0.81	-0.69
27/06/2018	00:00:35.92000	0.06	-0.81	-0.69
27/06/2018	00:00:35.96000	0.06	-0.81	-0.69
27/06/2018	00:00:36.00000	0.06	-0.81	-0.69
27/06/2018	00:00:36.04000	0.06	-0.81	-0.69
27/06/2018	00:00:36.08000	0.06	-0.81	-0.69
27/06/2018	00:00:36.12000	0.06	-0.81	-0.69
27/06/2018	00:00:36.16000	0.06	-0.81	-0.75
27/06/2018	00:00:36.20000	0.06	-0.81	-0.69
27/06/2018	00:00:36.24000	0.06	-0.81	-0.69
27/06/2018	00:00:36.28000	0.06	-0.81	-0.69
27/06/2018	00:00:36.32000	0.06	-0.81	-0.69
27/06/2018	00:00:36.36000	0.06	-0.81	-0.69
27/06/2018	00:00:36.40000	0.06	-0.81	-0.69
27/06/2018	00:00:36.44000	0.06	-0.81	-0.69
27/06/2018	00:00:36.48000	0.06	-0.81	-0.69
27/06/2018	00:00:36.52000	0.06	-0.81	-0.69
27/06/2018	00:00:36.56000	0.06	-0.81	-0.69
27/06/2018	00:00:36.60000	0.06	-0.81	-0.69
27/06/2018	00:00:36.64000	0.06	-0.81	-0.69
27/06/2018	00:00:36.68000	0.06	-0.81	-0.69
27/06/2018	00:00:36.72000	0.06	-0.81	-0.69
27/06/2018	00:00:36.76000	0.06	-0.81	-0.69
27/06/2018	00:00:36.80000	0.06	-0.81	-0.69
27/06/2018	00:00:36.84000	0.06	-0.81	-0.69
27/06/2018	00:00:36.88000	0.06	-0.81	-0.69
27/06/2018	00:00:36.92000	0.06	-0.81	-0.69
27/06/2018	00:00:36.96000	0.06	-0.81	-0.69
27/06/2018	00:00:37.00000	0.06	-0.81	-0.69
27/06/2018	00:00:37.04000	0.06	-0.81	-0.69
27/06/2018	00:00:37.08000	0.06	-0.81	-0.69
27/06/2018	00:00:37.12000	0.06	-0.81	-0.69
27/06/2018	00:00:37.16000	0.06	-0.81	-0.69
27/06/2018	00:00:37.20000	0.06	-0.81	-0.69
27/06/2018	00:00:37.24000	0.06	-0.81	-0.69
27/06/2018	00:00:37.28000	0.06	-0.81	-0.69
27/06/2018	00:00:37.32000	0.06	-0.81	-0.69
27/06/2018	00:00:37.36000	0.06	-0.81	-0.69
27/06/2018	00:00:37.40000	0.06	-0.81	-0.69
27/06/2018	00:00:37.44000	0.06	-0.81	-0.69
27/06/2018	00:00:37.48000	0.06	-0.81	-0.69
27/06/2018	00:00:37.52000	0.06	-0.81	-0.69
27/06/2018	00:00:37.56000	0.06	-0.81	-0.69
27/06/2018	00:00:37.60000	0.06	-0.81	-0.69
27/06/2018	00:00:37.64000	0.06	-0.81	-0.69
27/06/2018	00:00:37.68000	0.06	-0.81	-0.69
27/06/2018	00:00:37.72000	0.06	-0.81	-0.69
27/06/2018	00:00:37.76000	0.06	-0.81	-0.69
27/06/2018	00:00:37.80000	0.06	-0.81	-0.69
27/06/2018	00:00:37.84000	0.06	-0.81	-0.69
27/06/2018	00:00:37.88000	0.06	-0.81	-0.69
27/06/2018	00:00:37.92000	0.06	-0.81	-0.69
27/06/2018	00:00:37.96000	0.06	-0.81	-0.69
27/06/2018	00:00:38.00000	0.06	-0.81	-0.69
27/06/2018	00:00:38.04000	0.06	-0.81	-0.69
27/06/2018	00:00:38.08000	0.06	-0.81	-0.69
27/06/2018	00:00:38.12000	0.06	-0.81	-0.69
27/06/2018	00:00:38.16000	0.06	-0.81	-0.69
27/06/2018	00:00:38.20000	0.06	-0.81	-0.69
27/06/2018	00:00:38.24000	0.06	-0.81	-0.69
27/06/2018	00:00:38.28000	0.06	-0.81	-0.69
27/06/2018	00:00:38.32000	0.06	-0.81	-0.69
27/06/2018	00:00:38.36000	0.06	-0.81	-0.69
27/06/2018	00:00:38.40000	0.06	-0.81	-0.69
27/06/2018	00:00:38.44000	0.06	-0.81	-0.69
27/06/2018	00:00:38.48000	0.06	-0.81	-0.69
27/06/2018	00:00:38.52000	0.06	-0.81	-0.69
27/06/2018	00:00:38.56000	0.06	-0.81	-0.69
27/06/2018	00:00:38.60000	0.06	-0.81	-0.69
27/06/2018	00:00:38.64000	0.06	-0.81	-0.69
27/06/2018	00:00:38.68000	0.06	-0.81	-0.69
27/06/2018	00:00:38.72000	0.06	-0.81	-0.69
27/06/2018	00:00:38.76000	0.06	-0.81	-0.69
27/06/2018	00:00:38.80000	0.06	-0.81	-0.69
27/06/2018	00:00:38.84000	0.06	-0.81	-0.69
27/06/2018	00:00:38.88000	0.06	-0.81	-0.69
27/06/2018	00:00:38.92000	0.06	-0.81	-0.69
27/06/2018	00:00:38.96000	0.06	-0.81	-0.69
27/06/2018	00:00:39.00000	0.06	-0.81	-0.69
27/06/2018	00:00:39.04000	0.06	-0.81	-0.69
27/06/2018	00:00:39.08000	0.06	-0.81	-0.75
27/06/2018	00:00:39.12000	0.06	-0.81	-0.69
27/06/2018	00:00:39.16000	0.06	-0.81	-0.69
27/06/2018	00:00:39.20000	0.06	-0.81	-0.69
27/06/2018	00:00:39.24000	0.06	-0.81	-0.69
27/06/2018	00:00:39.28000	0.06	-0.81	-0.69
27/06/2018	00:00:39.32000	0.06	-0.81	-0.69
27/06/2018	00:00:39.36000	0.06	-0.81	-0.69
27/06/2018	00:00:39.40000	0.06	-0.81	-0.69
27/06/2018	00:00:39.44000	0.06	-0.81	-0.69
27/06/2018	00:00:39.48000	0.06	-0.81	-0.69
27/06/2018	00:00:39.52000	0.06	-0.81	-0.69
27/06/2018	00:00:39.56000	0.06	-0.81	-0.69
27/06/2018	00:00:39.60000	0.06	-0.81	-0.69
27/06/2018	00:00:39.64000	0.06	-0.81	-0.69
27/06/2018	00:00:39.68000	0.06	-0.81	-0.69
27/06/2018	00:00:39.72000	0.06	-0.81	-0.69
27/06/2018	00:00:39.76000	0.06	-0.81	-0.69
27/06/2018	00:00:39.80000	0.06	-0.81	-0.69
27/06/2018	00:00:39.84000	0.06	-0.81	-0.69
27/06/2018	00:00:39.88000	0.06	-0.81	-0.69
27/06/2018	00:00:39.92000	0.06	-0.81	-0.69
27/06/2018	00:00:39.96000	0.06	-0.81	-0.69
27/06/2018	00:00:40.00000	0.06	-0.81	-0.69
27/06/2018	00:00:40.04000	0.06	-0.81	-0.69
27/06/2018	00:00:40.08000	0.06	-0.81	-0.69
27/06/2018	00:00:40.12000	0.06	-0.81	-0.69
27/06/2018	00:00:40.16000	0.06	-0.81	-0.69
27/06/2018	00:00:40.20000	0.06	-0.81	-0.69
27/06/2018	00:00:40.24000	0.06	-0.81	-0.69
27/06/2018	00:00:40.28000	0.06	-0.81	-0.69
27/06/2018	00:00:40.32000	0.06	-0.81	-0.69
27/06/2018	00:00:40.36000	0.06	-0.81	-0.69
27/06/2018	00:00:40.40000	0.06	-0.81	-0.69
27/06/2018	00:00:40.44000	0.06	-0.81	-0.69
27/06/2018	00:00:40.48000	0.06	-0.81	-0.69
27/06/2018	00:00:40.52000	0.06	-0.81	-0.69
27/06/2018	00:00:40.56000	0.06	-0.81	-0.69
27/06/2018	00:00:40.60000	0.06	-0.81	-0.69
27/06/2018	00:00:40.64000	0.06	-0.81	-0.69
27/06/2018	00:00:40.68000	0.06	-0.81	-0.69
27/06/2018	00:00:40.72000	0.06	-0.81	-0.69
27/06/2018	00:00:40.76000	0.06	-0.81	-0.69
27/06/2018	00:00:40.80000	0.06	-0.81	-0.69
27/06/2018	00:00:40.84000	0.06	-0.81	-0.69
27/06/2018	00:00:40.88000	0.06	-0.81	-0.69
27/06/2018	00:00:40.92000	0.06	-0.81	-0.69
27/06/2018	00:00:40.96000	0.06	-0.81	-0.69
27/06/2018	00:00:41.00000	0.06	-0.81	-0.69
27/06/2018	00:00:41.04000	0.06	-0.81	-0.69
27/06/2018	00:00:41.08000	0.06	-0.81	-0.69
27/06/2018	00:00:41.12000	0.06	-0.81	-0.69
27/06/2018	00:00:41.16000	0.06	-0.81	-0.69
27/06/2018	00:00:41.20000	0.06	-0.81	-0.69
27/06/2018	00:00:41.24000	0.06	-0.81	-0.69
27/06/2018	00:00:41.28000	0.06	-0.81	-0.69
27/06/2018	00:00:41.32000	0.06	-0.81	-0.69
27/06/2018	00:00:41.36000	0.06	-0.81	-0.69
27/06/2018	00:00:41.40000	0.06	-0.81	-0.69
27/06/2018	00:00:41.44000	0.06	-0.81	-0.69
27/06/2018	00:00:41.48000	0.06	-0.81	-0.69
27/06/2018	00:00:41.52000	0.06	-0.81	-0.69
27/06/2018	00:00:41.56000	0.06	-0.81	-0.69
27/06/2018	00:00:41.60000	0.06	-0.81	-0.69
27/06/2018	00:00:41.64000	0.06	-0.81	-0.69
27/06/2018	00:00:41.68000	0.06	-0.81	-0.69
27/06/2018	00:00:41.72000	0.06	-0.81	-0.69
27/06/2018	00:00:41.76000	0.06	-0.81	-0.69
27/06/2018	00:00:41.80000	0.06	-0.81	-0.69
27/06/2018	00:00:41.84000	0.06	-0.81	-0.69
27/06/2018	00:00:41.88000	0.06	-0.81	-0.69
27/06/2018	00:00:41.92000	0.06	-0.81	-0.69
27/06/2018	00:00:41.96000	0.06	-0.81	-0.69
27/06/2018	00:00:42.00000	0.06	-0.81	-0.69
27/06/2018	00:00:42.04000	0.06	-0.81	-0.69
27/06/2018	00:00:42.08000	0.06	-0.81	-0.69
27/06/2018	00:00:42.12000	0.06	-0.81	-0.69
27/06/2018	00:00:42.16000	0.06	-0.81	-0.69
27/06/2018	00:00:42.20000	0.06	-0.81	-0.69
27/06/2018	00:00:42.24000	0.06	-0.81	-0.69
27/06/2018	00:00:42.28000	0.06	-0.81	-0.69
27/06/2018	00:00:42.32000	0.06	-0.81	-0.69
27/06/2018	00:00:42.36000	0.06	-0.81	-0.69
27/06/2018	00:00:42.40000	0.06	-0.81	-0.69
27/06/2018	00:00:42.44000	0.06	-0.81	-0.69
27/06/2018	00:00:42.48000	0.06	-0.81	-0.69
27/06/2018	00:00:42.52000	0.06	-0.81	-0.69
27/06/2018	00:00:42.56000	0.06	-0.81	-0.69
27/06/2018	00:00:42.60000	0.06	-0.81	-0.69
27/06/2018	00:00:42.64000	0.06	-0.81	-0.69
27/06/2018	00:00:42.68000	0.06	-0.81	-0.69
27/06/2018	00:00:42.72000	0.06	-0.81	-0.69
27/06/2018	00:00:42.76000	0.06	-0.81	-0.69
27/06/2018	00:00:42.80000	0.06	-0.75	-0.94
27/06/2018	00:00:42.84000	0.06	-0.75	-0.63
27/06/2018	00:00:42.88000	0.06	-0.81	-0.69
27/06/2018	00:00:42.92000	0.06	-0.81	-0.81
27/06/2018	00:00:42.96000	0.13	-1.06	-0.50
27/06/2018	00:00:43.00000	-0.06	-1.31	-0.44
27/06/2018	00:00:43.04000	-0.13	-1.06	-0.69
27/06/2018	00:00:43.08000	-0.25	-0.69	-0.38
27/06/2018	00:00:43.12000	-0.56	0.06	0.31
27/06/2018	00:00:43.16000	-0.63	0.06	-0.31
27/06/2018	00:00:43.20000	-0.69	-0.13	-0.69
27/06/2018	00:00:43.24000	-0.75	-0.38	-0.19
27/06/2018	00:00:43.28000	-0.75	-0.38	-0.25
27/06/2018	00:00:43.32000	-0.75	-0.19	-0.69
27/06/2018	00:00:43.36000	-0.75	-0.13	-0.75
27/06/2018	00:00:43.40000	-0.75	-0.06	-0.50
27/06/2018	00:00:43.44000	-0.75	-0.06	-0.63
27/06/2018	00:00:43.48000	-0.75	0.00	-0.69
27/06/2018	00:00:43.52000	-0.75	0.06	-0.75
27/06/2018	00:00:43.56000	-0.81	0.13	-0.63
27/06/2018	00:00:43.60000	-0.75	0.13	-0.75
27/06/2018	00:00:43.64000	-0.75	0.13	-0.56
27/06/2018	00:00:43.68000	-0.75	0.25	-0.94
27/06/2018	00:00:43.72000	-0.81	0.19	-0.69
27/06/2018	00:00:43.76000	-0.81	0.19	-0.31
27/06/2018	00:00:43.80000	-0.81	0.06	-0.75
27/06/2018	00:00:43.84000	-0.81	0.13	-0.56
27/06/2018	00:00:43.88000	-0.88	0.06	-0.56
27/06/2018	00:00:43.92000	-0.88	0.06	-0.56
27/06/2018	00:00:43.96000	-0.81	0.13	-0.69
27/06/2018	00:00:44.00000	-0.81	0.13	-0.63
27/06/2018	00:00:44.04000	-0.81	0.13	-0.56
27/06/2018	00:00:44.08000	-0.81	0.13	-0.63
27/06/2018	00:00:44.12000	-0.81	0.13	-0.63
27/06/2018	00:00:44.16000	-0.81	0.13	-0.75
27/06/2018	00:00:44.20000	-0.81	0.13	-0.69
27/06/2018	00:00:44.24000	-0.81	0.13	-0.63
27/06/2018	00:00:44.28000	-0.81	0.19	-0.69
27/06/2018	00:00:44.32000	-0.81	0.19	-0.69
27/06/2018	00:00:44.36000	-0.81	0.13	-0.75
27/06/2018	00:00:44.40000	-0.81	0.13	-0.75
27/06/2018	00:00:44.44000	-0.81	0.13	-0.63
27/06/2018	00:00:44.48000	-0.75	0.19	-1.00
27/06/2018	00:00:44.52000	-0.81	0.25	-0.44
27/06/2018	00:00:44.56000	-0.81	0.19	-0.63
27/06/2018	00:00:44.60000	-0.81	0.19	-0.63
27/06/2018	00:00:44.64000	-0.81	0.19	-0.69
27/06/2018	00:00:44.68000	-0.81	0.19	-0.69
27/06/2018	00:00:44.72000	-0.81	0.19	-0.69
27/06/2018	00:00:44.76000	-0.81	0.19	-0.69
27/06/2018	00:00:44.80000	-0.81	0.19	-0.63
27/06/2018	00:00:44.84000	-0.81	0.19	-0.69
27/06/2018	00:00:44.88000	-0.81	0.19	-0.63
27/06/2018	00:00:44.92000	-0.81	0.19	-0.63
27/06/2018	00:00:44.96000	-0.81	0.19	-0.69
27/06/2018	00:00:45.00000	-0.81	0.19	-0.69
27/06/2018	00:00:45.04000	-0.81	0.19	-0.69
27/06/2018	00:00:45.08000	-0.81	0.19	-0.69
27/06/2018	00:00:45.12000	-0.81	0.19	-0.69
27/06/2018	00:00:45.16000	-0.81	0.19	-0.63
27/06/2018	00:00:45.20000	-0.81	0.19	-0.69
27/06/2018	00:00:45.24000	-0.81	0.19	-0.63
27/06/2018	00:00:45.28000	-0.81	0.19	-0.63
27/06/2018	00:00:45.32000	-0.88	0.19	-0.63
27/06/2018	00:00:45.36000	-0.81	0.19	-0.63
27/06/2018	00:00:45.40000	-0.81	0.19	-0.63
27/06/2018	00:00:45.44000	-0.81	0.19	-0.69
27/06/2018	00:00:45.48000	-0.81	0.19	-0.63
27/06/2018	00:00:45.52000	-0.81	0.19	-0.63
27/06/2018	00:00:45.56000	-0.81	0.19	-0.63
27/06/2018	00:00:45.60000	-0.81	0.19	-0.63
27/06/2018	00:00:45.64000	-0.81	0.19	-0.63
27/06/2018	00:00:45.68000	-0.81	0.19	-0.69
27/06/2018	00:00:45.72000	-0.81	0.19	-0.63
27/06/2018	00:00:45.76000	-0.81	0.19	-0.63
27/06/2018	00:00:45.80000	-0.81	0.19	-0.63
27/06/2018	00:00:45.84000	-0.81	0.19	-0.69
27/06/2018	00:00:45.88000	-0.81	0.19	-0.69
27/06/2018	00:00:45.92000	-0.81	0.19	-0.69
27/06/2018	00:00:45.96000	-0.81	0.19	-0.69
27/06/2018	00:00:46.00000	-0.81	0.19	-0.63
27/06/2018	00:00:46.04000	-0.81	0.19	-0.69
27/06/2018	00:00:46.08000	-0.81	0.19	-0.63
27/06/2018	00:00:46.12000	-0.88	0.19	-0.63
27/06/2018	00:00:46.16000	-0.88	0.19	-0.63
27/06/2018	00:00:46.20000	-0.88	0.19	-0.63
27/06/2018	00:00:46.24000	-0.81	0.19	-0.63
27/06/2018	00:00:46.28000	-0.81	0.19	-0.63
27/06/2018	00:00:46.32000	-0.81	0.19	-0.69
27/06/2018	00:00:46.36000	-0.81	0.19	-0.63
27/06/2018	00:00:46.40000	-0.81	0.19	-0.69
27/06/2018	00:00:46.44000	-0.81	0.19	-0.81
27/06/2018	00:00:46.48000	-0.81	0.19	-0.69
27/06/2018	00:00:46.52000	-0.81	0.19	-0.69
27/06/2018	00:00:46.56000	-0.81	0.19	-0.63
27/06/2018	00:00:46.60000	-0.81	0.19	-0.69
27/06/2018	00:00:46.64000	-0.81	0.19	-0.63
27/06/2018	00:00:46.68000	-0.81	0.19	-0.69
27/06/2018	00:00:46.72000	-0.81	0.19	-0.63
27/06/2018	00:00:46.76000	-0.81	0.19	-0.69
27/06/2018	00:00:46.80000	-0.81	0.19	-0.63
27/06/2018	00:00:46.84000	-0.81	0.19	-0.69
27/06/2018	00:00:46.88000	-0.81	0.19	-0.69
27/06/2018	00:00:46.92000	-0.81	0.19	-0.81
27/06/2018	00:00:46.96000	-0.75	0.19	-0.63
27/06/2018	00:00:47.00000	-0.81	0.19	-0.63
27/06/2018	00:00:47.04000	-0.75	0.25	-0.69
27/06/2018	00:00:47.08000	-0.75	0.25	-0.75
27/06/2018	00:00:47.12000	-0.75	0.25	-0.75
27/06/2018	00:00:47.16000	-0.75	0.25	-0.75
27/06/2018	00:00:47.20000	-0.75	0.25	-0.75
27/06/2018	00:00:47.24000	-0.75	0.25	-0.69
27/06/2018	00:00:47.28000	-0.75	0.19	-0.69
27/06/2018	00:00:47.32000	-0.75	0.19	-0.69
27/06/2018	00:00:47.36000	-0.75	0.19	-0.75
27/06/2018	00:00:47.40000	-0.75	0.19	-0.75
27/06/2018	00:00:47.44000	-0.75	0.19	-0.69
27/06/2018	00:00:47.48000	-0.75	0.19	-0.69
27/06/2018	00:00:47.52000	-0.75	0.25	-0.75
27/06/2018	00:00:47.56000	-0.75	0.25	-0.75
27/06/2018	00:00:47.60000	-0.75	0.25	-0.75
27/06/2018	00:00:47.64000	-0.75	0.25	-0.75
27/06/2018	00:00:47.68000	-0.75	0.25	-0.75
27/06/2018	00:00:47.72000	-0.75	0.25	-0.69
27/06/2018	00:00:47.76000	-0.75	0.25	-0.69
27/06/2018	00:00:47.80000	-0.75	0.25	-0.75
27/06/2018	00:00:47.84000	-0.75	0.19	-0.75
27/06/2018	00:00:47.88000	-0.75	0.19	-0.69
27/06/2018	00:00:47.92000	-0.75	0.25	-0.75
27/06/2018	00:00:47.96000	-0.75	0.25	-0.75
27/06/2018	00:00:48.00000	-0.75	0.25	-0.75
27/06/2018	00:00:48.04000	-0.75	0.25	-0.75
27/06/2018	00:00:48.08000	-0.75	0.25	-0.75
27/06/2018	00:00:48.12000	-0.75	0.25	-0.75
27/06/2018	00:00:48.16000	-0.75	0.25	-0.75
27/06/2018	00:00:48.20000	-0.75	0.25	-0.69
27/06/2018	00:00:48.24000	-0.75	0.25	-0.75
27/06/2018	00:00:48.28000	-0.75	0.19	-0.75
27/06/2018	00:00:48.32000	-0.75	0.19	-0.69
27/06/2018	00:00:48.36000	-0.75	0.25	-0.75
27/06/2018	00:00:48.40000	-0.75	0.25	-0.75
27/06/2018	00:00:48.44000	-0.75	0.25	-0.69
27/06/2018	00:00:48.48000	-0.75	0.25	-0.69
27/06/2018	00:00:48.52000	-0.75	0.25	-0.75
27/06/2018	00:00:48.56000	-0.75	0.25	-0.75
27/06/2018	00:00:48.60000	-0.75	0.25	-0.69
