device_id,UTC_datetime,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pct,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_deg,temperature_C,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,flightSession
180087,2018-06-30 12:42:24,2018-06-30,12:42:24,GPS,8,3802,36,0,1.1,44.801815,1.611143,264,0,317,63,-395,87,-704,-33,-662,814,
180087,2018-06-30 12:42:24,2018-06-30,12:42:24,SENSORS,,,,,,,,,,,63,-400,86,-703,-33,-678,831,
180087,2018-06-30 12:42:25,2018-06-30,12:42:25,GPS,8,3805,37,0,1.1,44.801815,1.611145,264,0,1,63,-399,84,-701,-44,-660,819,
180087,2018-06-30 12:42:25,2018-06-30,12:42:25,SENSORS,,,,,,,,,,,63,-395,83,-697,-33,-657,815,
180087,2018-06-30 12:42:26,2018-06-30,12:42:26,GPS,8,3805,37,0,1.2,44.801815,1.611147,264,0,94,63,-392,89,-691,-50,-656,814,
180087,2018-06-30 12:42:26,2018-06-30,12:42:26,SENSORS,,,,,,,,,,,63,-394,90,-692,-33,-670,847,
180087,2018-06-30 12:42:27,2018-06-30,12:42:27,GPS,8,3799,35,0,1.1,44.801815,1.611145,264,0,95,63,-393,95,-694,-44,-651,826,
180087,2018-06-30 12:42:27,2018-06-30,12:42:27,SENSORS,,,,,,,,,,,63,-393,92,-697,-49,-665,815,
180087,2018-06-30 12:42:28,2018-06-30,12:42:28,GPS,8,3802,36,0,1.1,44.801811,1.611147,264,0,140,63,-394,96,-681,-50,-658,813,
180087,2018-06-30 12:42:28,2018-06-30,12:42:28,SENSORS,,,,,,,,,,,63,-394,96,-690,-33,-657,815,
180087,2018-06-30 12:42:29,2018-06-30,12:42:29,GPS,8,3807,38,0,1.1,44.801811,1.611145,264,0,158,63,-393,96,-679,-44,-651,814,
180087,2018-06-30 12:42:29,2018-06-30,12:42:29,SENSORS,,,,,,,,,,,63,-392,95,-693,-33,-652,815,
180087,2018-06-30 12:42:30,2018-06-30,12:42:30,GPS,8,3805,37,0,1.1,44.801815,1.611147,264,0,52,63,-398,97,-696,-51,-646,828,
180087,2018-06-30 12:42:30,2018-06-30,12:42:30,SENSORS,,,,,,,,,,,63,-393,97,-701,-33,-647,831,
180087,2018-06-30 12:42:31,2018-06-30,12:42:31,GPS,9,3802,36,0,1,44.801811,1.611145,264,0,168,63,-402,98,-691,-46,-660,821,
180087,2018-06-30 12:42:31,2018-06-30,12:42:31,SENSORS,,,,,,,,,,,63,-394,101,-689,-49,-665,815,
180087,2018-06-30 12:42:32,2018-06-30,12:42:32,GPS,9,3802,36,0,1,44.801811,1.611143,264,0,192,63,-395,97,-689,-53,-660,819,
180087,2018-06-30 12:42:32,2018-06-30,12:42:32,SENSORS,,,,,,,,,,,63,-394,96,-691,-33,-659,831,
180087,2018-06-30 12:42:33,2018-06-30,12:42:33,GPS,9,3805,37,0,1,44.801807,1.611143,265,0,210,63,-391,95,-691,-47,-653,815,
180087,2018-06-30 12:42:33,2018-06-30,12:42:33,SENSORS,,,,,,,,,,,63,-394,94,-685,-49,-654,815,
180087,2018-06-30 12:42:34,2018-06-30,12:42:34,GPS,9,3802,36,0,1,44.801807,1.611142,264,0,269,63,-392,92,-689,-44,-661,827,
180087,2018-06-30 12:42:34,2018-06-30,12:42:34,SENSORS,,,,,,,,,,,63,-394,93,-682,-33,-654,831,
180087,2018-06-30 12:42:35,2018-06-30,12:42:35,GPS,9,3805,37,0,1,44.801804,1.61114,264,0,285,63,-395,94,-689,-48,-651,828,
180087,2018-06-30 12:42:35,2018-06-30,12:42:35,SENSORS,,,,,,,,,,,63,-395,94,-682,-33,-648,831,
180087,2018-06-30 12:42:36,2018-06-30,12:42:36,GPS,9,3799,35,0,1,44.8018,1.61114,264,0,70,63,-388,101,-680,-53,-635,837,
180087,2018-06-30 12:42:36,2018-06-30,12:42:36,SENSORS,,,,,,,,,,,63,-385,100,-684,-49,-654,831,
180087,2018-06-30 12:42:37,2018-06-30,12:42:37,GPS,9,3805,37,0,1,44.8018,1.611138,264,0,250,63,-380,115,-652,-76,-555,850,
180087,2018-06-30 12:42:37,2018-06-30,12:42:37,SENSORS,,,,,,,,,,,63,-373,114,-658,-49,-578,879,
180087,2018-06-30 12:42:38,2018-06-30,12:42:38,GPS,9,3799,35,0,1,44.8018,1.611138,264,0,57,63,-312,63,-552,-513,-506,999,
180087,2018-06-30 12:42:38,2018-06-30,12:42:38,SENSORS,,,,,,,,,,,63,-289,43,-524,-728,115,287,
180087,2018-06-30 12:42:39,2018-06-30,12:42:39,GPS,9,3799,35,1,1,44.8018,1.611138,264,0,106,63,-215,55,-476,58,265,891,
180087,2018-06-30 12:42:39,2018-06-30,12:42:39,SENSORS,,,,,,,,,,,63,-232,52,-492,-707,136,687,
180087,2018-06-30 12:42:40,2018-06-30,12:42:40,GPS,9,3802,36,0,1,44.8018,1.61114,264,0,73,63,-330,-32,-570,205,-447,933,
180087,2018-06-30 12:42:40,2018-06-30,12:42:40,SENSORS,,,,,,,,,,,62,-329,-20,-572,207,-385,959,
180087,2018-06-30 12:42:41,2018-06-30,12:42:41,GPS,9,3805,37,0,1,44.801796,1.61114,265,0,102,63,-349,88,-614,6,-491,923,
180087,2018-06-30 12:42:41,2018-06-30,12:42:41,SENSORS,,,,,,,,,,,63,-351,98,-619,-17,-496,927,
180087,2018-06-30 12:42:42,2018-06-30,12:42:42,GPS,9,3802,36,0,1,44.801796,1.61114,264,0,88,62,-346,144,-619,-96,-515,913,
180087,2018-06-30 12:42:42,2018-06-30,12:42:42,SENSORS,,,,,,,,,,,63,-341,147,-609,-49,-483,927,
180087,2018-06-30 12:42:43,2018-06-30,12:42:43,GPS,9,3805,37,0,1,44.8018,1.61114,264,0,49,63,-323,135,-585,89,-349,906,
180087,2018-06-30 12:42:43,2018-06-30,12:42:43,SENSORS,,,,,,,,,,,62,-326,144,-587,47,-508,943,
180087,2018-06-30 12:42:44,2018-06-30,12:42:44,GPS,9,3802,36,0,1,44.8018,1.611142,264,0,78,62,-112,154,-441,879,915,-623,
180087,2018-06-30 12:42:44,2018-06-30,12:42:44,SENSORS,,,,,,,,,,,62,-207,14,-463,927,-413,-1441,
180087,2018-06-30 12:42:45,2018-06-30,12:42:45,GPS,9,3799,35,0,1,44.801792,1.611147,264,0,133,62,-239,225,-535,-427,-904,185,
180087,2018-06-30 12:42:45,2018-06-30,12:42:45,SENSORS,,,,,,,,,,,62,-229,176,-513,475,1624,-801,
180087,2018-06-30 12:42:46,2018-06-30,12:42:46,GPS,9,3802,36,12,1,44.801785,1.611148,265,1,149,62,-262,167,-528,-1141,-1738,2047,
180087,2018-06-30 12:42:46,2018-06-30,12:42:46,SENSORS,,,,,,,,,,,62,-265,186,-546,-17,-450,1231,
180087,2018-06-30 12:42:47,2018-06-30,12:42:47,GPS,9,3799,35,0,1,44.801781,1.611148,265,1,158,62,-386,63,-656,-9,-620,902,
180087,2018-06-30 12:42:47,2018-06-30,12:42:47,SENSORS,,,,,,,,,,,62,-384,39,-634,31,-581,863,
180087,2018-06-30 12:42:48,2018-06-30,12:42:48,GPS,9,3802,36,0,1,44.801781,1.611148,265,0,168,62,-377,117,-641,29,-622,862,
180087,2018-06-30 12:42:48,2018-06-30,12:42:48,SENSORS,,,,,,,,,,,62,-377,120,-649,-1,-607,847,
180087,2018-06-30 12:42:49,2018-06-30,12:42:49,GPS,9,3802,36,0,1,44.801777,1.611147,265,0,185,62,-382,126,-666,-41,-615,843,
180087,2018-06-30 12:42:49,2018-06-30,12:42:49,SENSORS,,,,,,,,,,,62,-386,127,-662,-49,-623,847,
180087,2018-06-30 12:42:50,2018-06-30,12:42:50,GPS,9,3799,35,0,1,44.801777,1.611145,265,0,194,62,-391,116,-665,-21,-654,838,
180087,2018-06-30 12:42:50,2018-06-30,12:42:50,SENSORS,,,,,,,,,,,62,-392,115,-672,-1,-655,847,
180087,2018-06-30 12:42:51,2018-06-30,12:42:51,GPS,9,3805,37,0,1,44.801777,1.611145,265,0,203,62,-395,104,-670,20,-668,824,
180087,2018-06-30 12:42:51,2018-06-30,12:42:51,SENSORS,,,,,,,,,,,62,-393,105,-686,15,-656,831,
180087,2018-06-30 12:42:52,2018-06-30,12:42:52,GPS,9,3799,35,0,1,44.801777,1.611143,265,0,211,62,-395,106,-679,21,-669,821,
180087,2018-06-30 12:42:52,2018-06-30,12:42:52,SENSORS,,,,,,,,,,,62,-398,104,-675,47,-654,831,
180087,2018-06-30 12:42:53,2018-06-30,12:42:53,GPS,9,3799,35,0,1,44.801773,1.611142,265,0,216,62,-393,106,-670,23,-661,816,
180087,2018-06-30 12:42:53,2018-06-30,12:42:53,SENSORS,,,,,,,,,,,62,-395,108,-672,31,-659,831,
180087,2018-06-30 12:42:54,2018-06-30,12:42:54,GPS,9,3799,35,0,1,44.801773,1.61114,265,0,213,62,-395,100,-673,23,-638,830,
180087,2018-06-30 12:42:54,2018-06-30,12:42:54,SENSORS,,,,,,,,,,,62,-391,103,-681,15,-657,831,
180087,2018-06-30 12:42:55,2018-06-30,12:42:55,GPS,9,3805,37,0,1,44.801773,1.611142,265,0,201,62,-389,106,-680,3,-659,823,
180087,2018-06-30 12:42:55,2018-06-30,12:42:55,SENSORS,,,,,,,,,,,62,-391,105,-678,15,-652,847,
180087,2018-06-30 12:42:56,2018-06-30,12:42:56,GPS,9,3802,36,0,1,44.801769,1.61114,265,0,204,62,-390,113,-670,5,-643,829,
180087,2018-06-30 12:42:56,2018-06-30,12:42:56,SENSORS,,,,,,,,,,,62,-389,113,-674,-1,-651,831,
180087,2018-06-30 12:42:57,2018-06-30,12:42:57,GPS,9,3799,35,0,1,44.801769,1.61114,265,0,213,62,-393,113,-682,-57,-643,804,
180087,2018-06-30 12:42:57,2018-06-30,12:42:57,SENSORS,,,,,,,,,,,62,-398,114,-677,-1,-652,815,
180087,2018-06-30 12:42:58,2018-06-30,12:42:58,GPS,9,3802,36,0,1,44.801773,1.61114,265,0,227,62,-392,116,-674,-23,-680,819,
180087,2018-06-30 12:42:58,2018-06-30,12:42:58,SENSORS,,,,,,,,,,,62,-393,114,-681,-1,-640,831,
180087,2018-06-30 12:42:59,2018-06-30,12:42:59,GPS,9,3802,36,0,1,44.801769,1.61114,266,0,216,62,-388,113,-673,4,-634,834,
180087,2018-06-30 12:42:59,2018-06-30,12:42:59,SENSORS,,,,,,,,,,,62,-390,114,-656,31,-631,847,
180087,2018-06-30 12:43:00,2018-06-30,12:43:00,GPS,9,3802,36,0,1,44.801769,1.61114,266,0,229,62,-366,123,-637,-28,-552,880,
180087,2018-06-30 12:43:00,2018-06-30,12:43:00,SENSORS,,,,,,,,,,,62,-367,120,-639,-17,-533,927,
180087,2018-06-30 12:43:01,2018-06-30,12:43:01,GPS,9,3805,37,0,1,44.801769,1.61114,266,0,179,62,-394,24,-668,-52,-652,1020,
180087,2018-06-30 12:43:01,2018-06-30,12:43:01,SENSORS,,,,,,,,,,,62,-390,28,-665,-209,-656,831,
180087,2018-06-30 12:43:02,2018-06-30,12:43:02,GPS,9,3802,36,0,1,44.801765,1.611138,266,0,201,62,-271,-163,-577,-409,-170,596,
180087,2018-06-30 12:43:02,2018-06-30,12:43:02,SENSORS,,,,,,,,,,,62,-233,-139,-521,-625,-478,655,
